pool,attacker_key,event_count,total_profit,net_profit
HumidiFi,9uk3TtPheojVGS7MYs9AVuswHEJpWT1TaVMkd1dD9LRU,1,0.0,0.0
HumidiFi,9zFUC58tWd6BwxBCRhH1oAkitAsGKcgtvFHN7suvqfNX,1,0.0,0.0
HumidiFi,A25WcRwjftAgiPrKp13Zr2jQ2UUigwbtWBNMgEzRgPFZ,1,0.0,0.0
HumidiFi,A2QSmHDRbj5Z2UDR52DMcZPsXtpCNMByxnBhrALtnNn1,1,0.0,0.0
HumidiFi,A3SBUE2ERJkhRyUGRzoptZJtETqjWPViJimfnefCN8RZ,1,0.01,0.009
HumidiFi,A3vFkGBrj4MRugemEXWdSFztWgBXi9eQPtD3V28Va7WH,1,0.77,0.693
HumidiFi,A5rVGhwfzhRfs4gR5bWUN3XoRwrx6EE1JhqtLvYP5bxw,1,0.0,0.0
HumidiFi,A85iydEG8GVGhS5Aqm4yeGUioXHY9gU4f6pZ5aB3XjDK,1,0.0,0.0
HumidiFi,A8A9GoxfmcjY2QAQ8tYS98SqDBF6hUFDmxAKBsLw29sL,1,0.25,0.225
HumidiFi,A9Dxn48xkv4HZroeVrWM9oMwBW9zA1MQW5iK2wxsKUSF,1,0.0,0.0
HumidiFi,A9wCxeMLRPss9pGgp15j1JuafxhjFHswEPCmYtu9hRYG,1,0.0,0.0
HumidiFi,AAAAhimgGTLkft3X2J8F7U9DAaRhxHGzdedhFtAGeTsR,1,0.03,0.027
HumidiFi,AAFzDkVGYU66EJEr1WS5GJ3T3hvTnwtZ27XavuRxsACn,1,0.0,0.0
HumidiFi,AAeNTW1VN1bhZgVKTnjga264sTzwmQYFLoMsZk2XrMiK,1,0.0,0.0
HumidiFi,AE861PyrYJXm2TuxiMc8Ecwo4YYgAHfcYum3GWpSRFe3,1,1.21,1.089
HumidiFi,AE862TWQFAU6SCu7X5asMEB4ZQwvWZesnc8dVxhkqhL1,1,0.04,0.036
HumidiFi,AE8635syc7jEWkmRfo97ypBd4TwhuZSyvPTsKF3hAFgb,1,0.07,0.063
HumidiFi,AEB9dXBoxkrapNd59Kg29JefMMf3M1WLcNA12XjKSf4R,1,4.32,3.888
HumidiFi,AECTMxLqHaSL8QznVZSWp3ozuKjzKfRPTy65ZP2jdvvr,1,0.05,0.045
HumidiFi,AEX6nYEDR8zVxjEG4K22w63axgMNbYyqMRzEqUkKMzJn,1,0.0,0.0
HumidiFi,AG2UQKHngd3p6pTLJjS5Bk1eRVAEJAvNA89f6VmJrQUk,1,0.62,0.558
HumidiFi,AGQHjsHrLVwpw1tz44xuVr8NgCimQyzQ7a1nCq6QYHWT,1,0.0,0.0
HumidiFi,AGiVBtQKg8hdGk6pPpv9frKxuy71N4yWMKrD3o3mKxjm,1,0.0,0.0
HumidiFi,AHoKsyg5pCkpgNwt7Z71aUjTd4uD4bCe6xF49tiw6BQv,1,0.0,0.0
HumidiFi,AJiTgSwXtRifjEiVoQM12hPtKRkgjcXHKkEX8LFHmb9D,1,0.0,0.0
HumidiFi,AKsfPYRsQ2F25CfHYKg578bKUqTG8ikDW9Dwpf96DgnA,1,0.0,0.0
HumidiFi,APXXiEEP9kCNBE68J34NQM2yqYjYMCvyiVvmryGqEm22,1,0.0,0.0
HumidiFi,APkGv3PxJWbTNc7x5mPGUhNdnq95HH4p2qzxBMj3fjYY,1,0.0,0.0
HumidiFi,ARBx73zSiEhM1fDhX2vzQgWLqNiGXuhDZUuZVEuBwJ1m,1,0.01,0.009
HumidiFi,ARBx92tyV8htTbEWCRH22tgje5vUeCkZm9p4y6TjJCjN,1,0.02,0.018
HumidiFi,ASm9A2LEHgsdxTwxPEQohpuw19gAVBDWMhAKfwRkm91,1,0.0,0.0
HumidiFi,ATQs6A92eUzdxTBsQhRJxxJDpgYDTGvLnU4e5mMEfY3k,1,1.97,1.773
HumidiFi,AUnXE58rkkXGjwEuZ3CuKVkDQbVjnhMzXSA7YH9czXe8,1,0.0,0.0
HumidiFi,AVsBvTv1LPnZn8qkJRzLqRtTU9eHzdp2FueRZWtTNmag,1,0.15,0.135
HumidiFi,AW48B4NA7dG2KutE6SEjEfQ9W24uc1K1e2Zrfejz5KJp,1,0.0,0.0
HumidiFi,AYDm1Fay1VHSWJzUNJuJwYvVUEkutVP4NUzA95UuzbSL,1,0.0,0.0
HumidiFi,AaxejZ2Fj7SmuZbB951PxUy1r3L3uKF91dwLcH7F5YUA,1,0.0,0.0
HumidiFi,AcamVwMpr7QjiCpwKdCncmDHKewTLsGMUtSRF8M1X1Yy,1,0.0,0.0
HumidiFi,AehX4syuCCaaN82VjUx7v5AAsuY6C13BpCsyRFQ9tVoQ,1,0.0,0.0
HumidiFi,AgCAyaiLMyPwExWbtpGRpn2i93Lp3bPgJbkwi1Eatgpq,1,0.0,0.0
HumidiFi,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,1,0.3,0.27
HumidiFi,AiH2ff9tN2VKwUXVXJawEmAxWkBTZoPPcZGwHUmihjY8,1,0.35,0.315
HumidiFi,AmvE73obPCYTfzmZ5oKWCHWhow4m8jUYpVvT8CSmQkZg,1,0.0,0.0
HumidiFi,An1RKaJEH9yV5fxz5TZea5V1Cz4ebcA8JjTeo1sc4zLU,1,0.11,0.099
HumidiFi,AnYREiiPFqVgW2tZzNFEz66RWAwfQBFtquVLDrzXNx9A,1,0.15,0.135
HumidiFi,AojMMS7q7LFB1NeHSyyk6udV1z82JutmY6X87ABkMZML,1,0.0,0.0
HumidiFi,Ap7awVVYi4u9csvwKGKKK5bBDjYGxis5FJ2ivAevq72M,1,0.0,0.0
HumidiFi,Aqp6seR9bvVuTS7Edey5oRRPwaoiaedp5K8YHUdh72Fq,1,0.0,0.0
HumidiFi,AvF1QQMbS1fQ4tBXJXTZJKeAUyVsiTQkWqTFVELwYAQf,1,0.0,0.0
HumidiFi,AvqD8BYsFmjqokeT5r8cEa1ncQwodMf7HEuvgaR6Moj,1,0.0,0.0
HumidiFi,AwiBxW5qZKF2qkG8zWtndhKXgEG25dBdpT5KRpPdjJv6,1,0.0,0.0
HumidiFi,B1VTs61eWUFdkpQy1WZeeddM6DrFwvcMn8v6ZU1DDPER,1,0.0,0.0
HumidiFi,B9EXiGxf3Tp6rCxa9rZJJFHXsrPqWh3Z8MUfJFcsBf7d,1,0.0,0.0
HumidiFi,BCE9ic3dPTAfX1Y7ccLc8ms2UrHV864RGUZjEL9JubJh,1,0.01,0.009
HumidiFi,BD2Kk9aLxCYY89x4iVe9vo3YkfDoKUvbs6k6xoJHH8KF,1,0.0,0.0
HumidiFi,BD7pZcJdoRwgxy8GtmAXkjHo3GCUv5dmPy6G8ZoV9cCt,1,0.0,0.0
HumidiFi,BD9ntA7fvrAfExBf1GR5kBE7cvN9Yo4cstHZZxLDXADQ,1,0.0,0.0
HumidiFi,BL2uHkBAyBzTekhhSH1NCK7Q5ifXnGeUb6SeDrjT7c1y,1,0.0,0.0
HumidiFi,BR4uULXUxbVUNgFjLWy9rSWeTUnUpNVcGt8mDaXzx6Mg,1,0.0,0.0
HumidiFi,BS1aGEVAX6X5Xqbqs9eCCpEAigZ5wQgX43TkFC5Pjfj8,1,0.0,0.0
HumidiFi,BS2smLyAUpPfoTRZqM2RkAaevDeAw1upDxZveweXuZwY,1,0.0,0.0
HumidiFi,BT9wnHqzB7RrzrEhUPanRFfH8EpXJz3AGGvxPWyCNxFT,1,0.0,0.0
HumidiFi,BWJZfYJQEYXStbhTjc6h1ns1amjetDwnK85ecmRU9otq,1,0.0,0.0
HumidiFi,BWVP7s7VJYUBK7RxdBLX7KnGfg3LJVyNSSztVdQZh4oU,1,0.0,0.0
HumidiFi,BWaQQwcdUVwZzEsiTRrzJ48F6woAB6rkBNzvBqMtC5cG,1,0.05,0.045
HumidiFi,BYcqySzY37qiVH8eZ3pFQqE8DhGSo6NoTps9BFbe149F,1,0.0,0.0
HumidiFi,BaAkWNtTgagojaRMdKWtmHdi9XqM9tnfAXRENcY6Vcw5,1,0.0,0.0
HumidiFi,BbwTwn8sdbvcPG1yDvrxreoyJDKFijoUYFjucuGBmYmC,1,0.0,0.0
HumidiFi,BcXKmU7QiziVPgivYbnT5YtFL7hu4SnyUxrnR6WSvhX9,1,0.0,0.0
HumidiFi,Bcw1BGy3j73pYJuqqVHsRNmagXPZVvP4XRU5NX45ER1L,1,0.0,0.0
HumidiFi,BhvrDeX1FB5gKXqJ6HS46Y82kkUtwkFWQ4H4RrkLu897,1,0.0,0.0
HumidiFi,BiYUaVVrMmAnb71URSGjZ5QM33zuauKTBtZUVgySRzMu,1,0.0,0.0
HumidiFi,Bk92kemirqLifU8pMN51iA7nG38DpgkA7HgS6qp7EB3T,1,0.0,0.0
HumidiFi,BksQAnontFgYeYMWMLWZngX6m3d88j9hvJazwDrnKFZB,1,0.0,0.0
HumidiFi,BmbwYxVhrCRo2U1CDqjWSWHAiYDM1uwfi4dHzsY9Yr4B,1,0.18,0.162
HumidiFi,BnEELDPhY5bmAPkSgrYkL91tNhuvtrKGoqBsRPMAGRXB,1,0.0,0.0
HumidiFi,BpXkdbBxxWmAyroyLG73ZJA5RDTw3fsB8Pef1RcMUt3m,1,0.0,0.0
HumidiFi,BpZpRbuyiqNrdnxnWQrzN5cX8g3ymaoJ4qB5TJmUsMGk,1,0.0,0.0
HumidiFi,BsJ6PYNoXPG2amR972p6w8o8q4rHbFoZfqsEuQwVWojN,1,0.0,0.0
HumidiFi,BsiTW7oHsqLV1TZs57U8hSyRo2FAwsbzTU1BmsqQRqGh,1,0.0,0.0
HumidiFi,BtrQyhDVXmxzdp68UxgzimAzs9mRweYxYFpKHQ9GVfhF,1,0.0,0.0
HumidiFi,ByiM8skpM4BrYnhfZX21w23Wt2KMU686daG8uDuNUmU4,1,0.01,0.009
HumidiFi,BywBNBA1nXMDAhfYrW44UE5nkha3oSsAcy7g9quDpGLg,1,0.0,0.0
HumidiFi,C2bK8HFrL71aLnpyExVoJmqjDPA9tbLMXcBNAkRQnLfQ,1,1.51,1.359
HumidiFi,C3Ap6RgSXAT2jLn7XptJPYivUDoF6N9pexx7apH4CvUL,1,0.0,0.0
HumidiFi,C9RFdUvMBRmmZjLC4BKqQ223LSeGM1kCw2jsEWj7cNbp,1,0.0,0.0
HumidiFi,C9u2k7T22tbM7C53wMWZHKqVJ85eiBdrvjCu6gLvMAhe,1,0.16,0.144
HumidiFi,CAttqGFULTV9kPEsbaUhuGs5pQgNGdhH1CL4jD3m83sT,1,0.0,0.0
HumidiFi,CB7cQaiH4fWMkfhoPJubsGCMFNtzo6PWqbV8rAcJUPeg,1,0.0,0.0
HumidiFi,CCJZACBpyRsGDJwPsyn8yP5Y53XvSjVuhVjHJ8psyVx2,1,0.0,0.0
HumidiFi,CEA2p2K6S5YAtpDFKAtY9QzaFLGigqmK9czJ8xRxjP99,1,0.0,0.0
HumidiFi,CEEXTqHaqbVriXoW4uvdaPShkMaHg9AWnFXLS1nS887C,1,0.04,0.036
HumidiFi,CFE7zsBre9XthHiTFtvMdHbeDHNNCtCY4ATafL1Gidz8,1,0.0,0.0
HumidiFi,CFnU7Lx2xZhufYVrwmsdRbSyxcLAnJvht3ND7a1iDpqA,1,0.0,0.0
HumidiFi,CGn2BDbPApn9p5LLxbnNH8VuAhBMWSyHVVDPCTo1Rheb,1,0.0,0.0
HumidiFi,CM8PB1jB4fbUCGRxRRCyVuF9cn3MHA78zsuEeTVg6RqF,1,0.0,0.0
HumidiFi,CMXih89qnxo6NNn1fCMwvvGRconDTFEoMCvzvaBzGJwR,1,0.0,0.0
HumidiFi,CQagWnPdPSz2jLLoceqGAam8oiPJ9EgugPgvohy7nSEG,1,0.0,0.0
HumidiFi,CSAZoZZwdoY42hQMVFHK16fkrub4J3cFsSd4wZtQTSLr,1,0.0,0.0
HumidiFi,CUnovtRHzkLDXhRuJm3a9FjhdVdyY1KcySRPdiomiQDD,1,0.0,0.0
HumidiFi,CaFnFHrWEn7ZfnEu3sZiMHbtYtsMpWgGD3DxkqHWiiRJ,1,0.0,0.0
HumidiFi,CatyeC3LgBxub7HcpW2n7cZZZ66CUKdcZ8DzHucHrSiP,1,2.99,2.691
HumidiFi,CbAsNaoT5tywxfjuepNH7yJwhva7ekXXszB6f7iQQmH7,1,0.0,0.0
HumidiFi,CbvTTmxWwHXfXiT9aVc9rBEYw4c3EwM9E8Xaji6aSjxQ,1,0.0,0.0
HumidiFi,CcUrRBMqrCuMPVfd6sVTBJhyhBA1dE7qDoJkSy95bbcw,1,0.06,0.054
HumidiFi,CcaK2Fs1P1VYLGR6bvsbpyhV3dYJW5yGFnWamQWfeTuS,1,0.0,0.0
HumidiFi,CeNtkixp19RMmp5jsSUDW7ny6KSiBmRo3j7cvMkUiTLp,1,0.0,0.0
HumidiFi,CgeCCF1khuPwtXrd9NYXLa1pNEhQVecePfHHHU38REQJ,1,0.01,0.009
HumidiFi,Chm71sGyuJqXPdHmc2UzM4KCwQzGtKt4eD9pr6rjgh7f,1,0.0,0.0
HumidiFi,CiKwxA9soJp5aEGcoQfBi412qMeCUikjtyu4PPRPksXR,1,0.0,0.0
HumidiFi,CodeP7hrXAAThQyogRLwdKLJ5iTjDfM4nBrYN2QQVzd,1,0.03,0.027
HumidiFi,Cqh1UYVXBNzc8h2YgFeMhXgCSDpuTXvXbF6ats7cfZiE,1,0.0,0.0
HumidiFi,Cr6vUmtz58dtsyDJX2GKbifgYf7zvwgPt9HyJvwMRLL8,1,1.19,1.071
HumidiFi,CrhGJknir1ico1Sg6GeJLRQtq7TSArRmQ3TGAm5PEETc,1,0.06,0.054
HumidiFi,Cs1Ko5ZwzkRBZUCjkjQSCLEvtt6oCLcZjk7QTstMC8WU,1,0.1,0.09
HumidiFi,CsjuX7oiUZf3sRp2kt6jUPCW3PcPpEyXAKvjnyipQjPC,1,0.01,0.009
HumidiFi,CwBi95jpfCyxgprwuMpjCLoAXATSehAbtniQFUwtc2YV,1,0.0,0.0
HumidiFi,CwhHRY1Dys5supiVSru4aSCFaqHbtxb3Xvxm4w6g34DR,1,1.14,1.026
HumidiFi,CxWo9DJqgfLhXxxkcJ2z7GgesfLfowykbmo3YrwN7apu,1,0.0,0.0
HumidiFi,CyUaByzQjWBc2xQDiLZP6nx818WEVpyqs2XcEC1Gm6kL,1,0.0,0.0
HumidiFi,D2ayC6Ftp1yYpoaMtW4g3NraMDfhzdpnEUnkmi3uJxJJ,1,0.0,0.0
HumidiFi,DJocqRPK2uKWvmR5WnWcd7m8fDw6az1L54R4UuH3GrGN,1,0.02,0.018
HumidiFi,DKM2dWhX5tebvGPzxBzC8NVHnn11kHXgdsZXQ3jamT3X,1,0.0,0.0
HumidiFi,DNYdyjVsc8QGY2P6Qt9KfkHVjwTEZb6ukZ56rkBdDjDe,1,0.01,0.009
HumidiFi,DNeVNvNMdP29KGWqdv3umqFAH9QVg5aw1RLNaKNy1Gow,1,0.2,0.18
HumidiFi,DTExpjYogajtxY81ezp4giroH8MgpHT5xHu8ur6KVC1W,1,0.0,0.0
HumidiFi,DTSS46BcTdgN81DEFYwDgDgMQjQWZFKvTFcbZnzkm8HX,1,0.0,0.0
HumidiFi,DUcEm6qDzVEGB7m7TDkqgQ9vsGkZFpNgVxfHSi931Yka,1,0.0,0.0
HumidiFi,DUvvMdjQoZxRcJJmfs1F9VLgyqiW1HC8cfximJmTCA9Y,1,0.0,0.0
HumidiFi,DVYLA2Wmv1RWapociLsDRFhiFK6x2XuPBwFB3vdLXgc7,1,0.0,0.0
HumidiFi,DVYLBCYrAvJfHQk7F2zmfEm6qw83dqVat3BRT5x2zi1e,1,0.0,0.0
HumidiFi,DXU8xznDHWj6NT3GRVeGQB6n1f7C6W7QGthoxRzi9dZP,1,0.0,0.0
HumidiFi,Dd6PejBGtUNVJsjNfCCmHmoXCebWGnw1R3AGSRBEG6tE,1,0.0,0.0
HumidiFi,DerUcemXJpfGcL4mNZNcku5pqrt1bA3vw44LYC49bK8a,1,0.0,0.0
HumidiFi,DfhNcLVqwiiC1S5Zh5vUFhTzboXrFxD7iAo3PR3XqJA5,1,0.0,0.0
HumidiFi,DiZrN2v1y7jmTrSt4CwrGnLKcp4LNDnNMtw2G56TD3e9,1,0.0,0.0
HumidiFi,Djw5nBmxDeQrHXxnS9nAj95rsuT8pgTFqPiKo2JRw71z,1,0.0,0.0
HumidiFi,DkV8QZdg5GH7Bb5NteLJVYCF2mwBSCFt7AcTnmVvTfeW,1,0.55,0.495
HumidiFi,DkdEhTApz1jMmD89SKRjJb7msc1aryHmhQBVXppt7F8i,1,0.0,0.0
HumidiFi,DmWpbyPwHQx8UrqtZgKZoXTZqxHwXu4eUHmPtQ2ukPpS,1,0.0,0.0
HumidiFi,DnVr69cpp3f1j319EXLgzMpwSJcTLLDxFNYL1mcWFx9R,1,0.0,0.0
HumidiFi,Dog1YVcGCdTYNpRpwUdod7zAGjztVL1ZeHAVYaYD1h5Q,1,0.07,0.063
HumidiFi,Dy6hoQruoU9NP9Q2GdRCRt2vRmfW9C1JRKXk8qhWQwdn,1,0.0,0.0
HumidiFi,E2MPTDnFPNiCRmbJGKYSYew48NWRGVNfHjoiibFP5VL2,1,1.25,1.125
HumidiFi,E5UBNwkEH98qzVsxa5GsL29WzyxGmj5fYKRt4wRvXyYp,1,0.13,0.117
HumidiFi,E7NiPkUj6uaffbEQXtgFBMX9LUEmUepmECYzpK89suTp,1,0.0,0.0
HumidiFi,EE5GHorcTSkzyGntVhitCPYnvmE5PhBcDkebiNPySjjc,1,0.0,0.0
HumidiFi,EFa6BUUnQVXSp62nMANfNsRejqDkAwPXnBCb8bEtLN73,1,0.0,0.0
HumidiFi,EFw7G7rKEagCcq3aQ63yb6Zw8AE8qfq1Wwavm2gcF3hv,1,0.01,0.009
HumidiFi,EJdrWPg32qHnmc3cwgGRfTrvWpQkDH2vHNGsane6WFGd,1,1.27,1.143
HumidiFi,EKxCfcZL8KDBg3gNfDdWWDjeUP1mXfJnBnruX4SQ8Sig,1,0.0,0.0
HumidiFi,EL7CcmxLqWzZ6zY9rLcvWtN4fBjixdy8HWwkLvCasrpm,1,0.0,0.0
HumidiFi,EQvk37i7dCkXCaCsodruGSJ8H9xJe7jru5T8UianJ4Wa,1,0.01,0.009
HumidiFi,ERrNJZPZtEXei18XdKjgpSS5v88V2kY9R9uPsB3ev56H,1,0.0,0.0
HumidiFi,EVJEiE2ZvFj4kSEWhzunBgWc2E57qFG95MPYoJwCvgM9,1,0.0,0.0
HumidiFi,EXYq2HaS5nTarjzNHVYfcHbAbbLDJTPYkn1Jb5Q6bGz4,1,0.27,0.243
HumidiFi,EavG6do73QijbXchvSdZBoRcUN3sPmJfmMxGf4DtoUo4,1,0.0,0.0
HumidiFi,EbNwe5MESb5qL8FcKZYaUBGhe5RNsrRehQ1RVVhhEU7K,1,0.0,0.0
HumidiFi,EciGzv86MdB6zLHkoLPLiAyU37BQmpJyY7yQb7SPG9zS,1,0.0,0.0
HumidiFi,EetSxjJxvxw5q4DvSPAb7RDwSFRVo4JNyc2E5hiEnY3z,1,0.0,0.0
HumidiFi,EhVrfE3mUSRWSTGFuhhxWTZPnihQo9cHkKhhbdPf5Cyf,1,0.0,0.0
HumidiFi,EheThJjikDUcXSgZoa45xguwrU656ih6XPrFnEgKpyA2,1,0.0,0.0
HumidiFi,EigV9JRLvWsgrLtRfqAQs5a2bBZCiQPLRQTDScJFupMJ,1,0.0,0.0
HumidiFi,Ej36NEQ3Ha5QQzpkuDDgMukwAyZGKCKoEZnELEohvrfV,1,0.0,0.0
HumidiFi,Ek1j52RBc1nHLMSSTcGRvaum5GA4XAhxtvRq3f7PAYQH,1,0.0,0.0
HumidiFi,EsUYsaTxWG5Aon5QrVBTHk6QJiBuqoGBpZE8TJcj5vRo,1,0.0,0.0
HumidiFi,EtXLtDXAH2PNe8pTWMMoVqK9d9vDTa2XvE1Pp6C1JwA6,1,0.0,0.0
HumidiFi,EvPwzxB4NWf2xoBTMFEkmUhzH28CPhgjNKtQN9yaSjLD,1,0.0,0.0
HumidiFi,ExX7Qu8sdBRR24wRbzUAumCwyWVBssMcWQtdskApsKMf,1,0.0,0.0
HumidiFi,Ezu9vUZgd25Wuv6k49jaVkXFTawtxhEoyatnwJQrtzND,1,0.0,0.0
HumidiFi,F2ABsg5J6Jp8wtJVd4bUDAPUigKyf9VzNcRyABUAWXZV,1,0.01,0.009
HumidiFi,F3cCp6xAb9FTtKaYJXpFi9W1gAMZ9XzcfThWSK1SxKLH,1,0.0,0.0
HumidiFi,F46MoWLVMxrDVZ5Xeqru3ENHp4cxoj4aUyRSsFarg4dg,1,0.0,0.0
HumidiFi,F5zjMBXfeUQQ5treFVKVgD5ov1H9usX36f9obzxzDsRd,1,0.0,0.0
HumidiFi,F63wp62HT2wuCj5ZVfQGLnfggAA5hzPTh9Zwmpxxg6eY,1,0.0,0.0
HumidiFi,F6YcizwZA2UPZ9GRbewwZfUsK1z4ret2YYeZMVHbHjPy,1,0.0,0.0
HumidiFi,F72judnNNkyXDRYjgPKNpiEPPvs7yqgyoRh3JdSgwMSZ,1,0.0,0.0
HumidiFi,F7dT1brjdwBE4TL4SXgHwP8Y9xttDbBxbD6ZtHkU5eAA,1,0.0,0.0
HumidiFi,F7eGhuoAgn2MJuRs5hn8vxadBnoZidaXyNF51j4DDCSH,1,0.02,0.018
HumidiFi,F7p3dFrjRTbtRp8FRF6qHLomXbKRBzpvBLjtQcfcgmNe,1,0.31,0.279
HumidiFi,FATEorZGqsxg11TmJVRdX5WZ12bQpdS2Va9L7iHWzcHr,1,0.38,0.342
HumidiFi,FAzY5522HMCBk8hAwwPmDebLJphMETRwiQq2rXC2dtQw,1,0.28,0.252
HumidiFi,FEsocGwkeprEg7sJuk1qLGqatxdCfPMRGdFsQqaWGsuq,1,0.0,0.0
HumidiFi,FFKVJzdScUHyUP9F8TqPzkGGHs8ALKfKFYGRs3WLpNw5,1,0.0,0.0
HumidiFi,FGUYpnmrGqLjsJR7M5uTPXK9y6XNbPM3Y9jv7wVu4n2s,1,0.0,0.0
HumidiFi,FGkCNGv6Bv2AkT5B3mff3iXYVpN5N2JVuRshS5Dj63Ez,1,0.0,0.0
HumidiFi,FKefpVRbX49652SjGJFEx6P9onvG1HftFsUT5bUMc35J,1,0.0,0.0
HumidiFi,FQ5j7xjEw1Hugv1LNWiovLWxidaiAbeorz8QvMuDUfsA,1,0.0,0.0
HumidiFi,FS2ji9K6DRc2NBJfzzb3mKuka28KdE6vxUm8vGkDhPA2,1,0.0,0.0
HumidiFi,FSNuyPX52A796sYCapcBf8fCSAmQmRnozdBADe5dYnjN,1,0.0,0.0
HumidiFi,FU1sUzinXhbu6p1PCvmxfW8T7ARpJjvvuB49fFfP9ud4,1,0.0,0.0
HumidiFi,FYzoMXtetE4Gmby9QSAC6mGuU68RY9ZKrphepWNwfJBD,1,0.0,0.0
HumidiFi,FbgR9632h4rvPciZzCHRGNrEaQM9bC2cGgAikJ8HUfS1,1,0.72,0.648
HumidiFi,FfeNwbMakSDWYS6CWdhPoeZXaaJ5A3SpMJV8uqRRU2CT,1,0.0,0.0
HumidiFi,Fgej4SPuW282TdrQRfizRHAeRasNqCtAWZizL3jDqMdS,1,0.0,0.0
HumidiFi,FoKKoAjHoaaNEDRb3wFzGUmMF5FcsyRLABFEgWmoea3D,1,0.0,0.0
HumidiFi,FqnMqpLdpZD25oCnKDMTkf9qSAp7Ebt9pGffbBK7TEbu,1,0.0,0.0
HumidiFi,Fqxma2FkbKmc1vaCycqhGCyUpjPA2tZJgGVtSVj1GE5M,1,0.0,0.0
HumidiFi,Fv4FNuQko8XbMHu846rFbLExxU6869AQriXoygFoio7T,1,0.0,0.0
HumidiFi,FwgMNpLGvzypHcQCAntovcRmdT6nBgcAjf3GUPEjv3rH,1,0.0,0.0
HumidiFi,Fx92zc3tK1sP4ZLqy2QcasvijoFn1Sqq42KJGXDRnetb,1,0.0,0.0
HumidiFi,FzZ77TM8Ekcb6gyWPmcT9upWkAZKZc5xrYfuFu7pifPn,1,0.0,0.0
HumidiFi,G4y967JYReFf8ze86NywypBfVEx8XxhAyWuC8J3Jb49,1,0.0,0.0
HumidiFi,G5HwqJo7yCKc1FDUFYKKS4X6fDohrXbvgq2tzX8do1Kz,1,0.13,0.117
HumidiFi,G5KzkWJbabU2wtaBSR5E8amDBRWdeFgA8Rrt21p9aRjV,1,0.0,0.0
HumidiFi,G7jyhBpwaKimqRZQkcBsr1bRsbhWv74Q9iR4yBJ3SqS4,1,0.0,0.0
HumidiFi,GAaWh5URRgSAWjchWeQTYincTFxJMLVU9VG2x6u69tKi,1,0.0,0.0
HumidiFi,GAwZDXBpDh65k8ahV2vfP52skB6iUh44GUkT6NGTEbEd,1,0.0,0.0
HumidiFi,GBU3X8mgT7dVQ1XxEQxdUMuEJDzTL88bCZgDB8qQvq34,1,0.24,0.216
HumidiFi,GD7KmX4x7XpcU67bAPWByppzfF8phPCLiSBQXt5Jdna3,1,0.0,0.0
HumidiFi,GDAtwgeoSik1aAnqPSehe8mgL4fZRhQmYfyxGw5tZ7tX,1,0.0,0.0
HumidiFi,GGQxwkH4oXgKrDCdBntWpK4tVp2ue2Qp6z4egN5bZshV,1,0.0,0.0
HumidiFi,GJdQHEQxpg4zxum81aE7RuUTzNw1R1YGBfQ37H9jc1di,1,0.0,0.0
HumidiFi,GJvewfRjqTUPtx6WsBSUnaFbdgXwgXnWfpDyLm65T4YA,1,0.08,0.072
HumidiFi,GNrYhFQ33BcYBQoRnbM3wDdCYLe3vrQqWJ8gF112qR8g,1,0.0,0.0
HumidiFi,GQEZDiygN1Ric4po2zCSs42kfr6SeBL6Pz1G4DENVWyA,1,0.0,0.0
HumidiFi,GTR1mWsjtaqb6ukHFizKt46nJUCV4qbkGze5NEMrSTiT,1,0.04,0.036
HumidiFi,GVEzzj9ffwFtQSvuzrKcduPhBuHkWiEytMye94HjfjBq,1,0.01,0.009
HumidiFi,GVYEvQGTjRkJh24xuSAud1jCLLGNQMFB8Rzb5hJMcyhd,1,0.07,0.063
HumidiFi,GZktZTbGdpa31oq5VLLAc1nQLZS3gMpfW1G3qATD9bqu,1,0.0,0.0
HumidiFi,GaREbVUUerezuVqeNNfSj4kmjG75z6nMVo5znvcLXQ8H,1,0.0,0.0
HumidiFi,Gd732czEWyE3wckz1yLnWa9Wwa2Cc8bAc9YWSBYoVMk7,1,0.0,0.0
HumidiFi,GfTVQU5ipi5SxmMQDNztvrvdxRKuWuQYAJhPu1gPnUdt,1,0.004,0.003
HumidiFi,GfcfkUU4fnKHzu3pBUL72DSXQo4A3ZzKNyETieJy8CH,1,0.004,0.003
HumidiFi,GnWFhrfgciKVoqgAqarwWEQ79NuD2LnRd9EEYaB1kUoc,1,0.01,0.009
HumidiFi,GpQgxYhrJA6iKTt6EgjDNBHCRaBNtrymJZLKse2ucXKA,1,0.0,0.0
HumidiFi,GqE3nYy4UqBSWxKorGsM7NCG6zstZ1SCyvDHEaxpFPz9,1,0.0,0.0
HumidiFi,GqEmbSnYBMCeQ4wYtovjMNDB4GRPLyiN5o7WX9ZmmALM,1,0.0,0.0
HumidiFi,GraZ9wjJVEGMQsyz3BwkkRdkJFmDrZw6Bnj3yzciwFEC,1,0.27,0.243
HumidiFi,GxN6SFd8rtu6GEy6zq5xfzKJgY9UJhHbcbXQRoTWNSxP,1,0.0,0.0
HumidiFi,Gy2PLMvLCyDaaViHnLC1PrXkS5hcuGcsr66UNm7tSHm2,1,0.0,0.0
HumidiFi,GzMx2sTfdVNQqkZqs4L5N241JPZZ8p1TcYyryjDRRixN,1,0.004,0.003
HumidiFi,H17btiMiGR1rBNMRm7xecNPiWhpEf1K3FVQa9Hva5cz4,1,0.0,0.0
