amm_trade,attacker_signer,back_running,fat_sandwich,front_running,sandwich,validator,sandwich_complete,cost_sol,profit_sol,net_profit_sol,confidence,classification
SolFiV2,CcUrRBMqrCuMPVfd6sVTBJhyhBA1dE7qDoJkSy95bbcw,0,3,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,1,0.001,0.01,0.009,medium,FAT_SANDWICH
SolFiV2,Cr6vUmtz58dtsyDJX2GKbifgYf7zvwgPt9HyJvwMRLL8,0,11,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,5,0.005,0.05,0.045,high,FAT_SANDWICH
SolFiV2,CrhGJknir1ico1Sg6GeJLRQtq7TSArRmQ3TGAm5PEETc,0,10,0,0,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,5,0.005,0.05,0.045,high,FAT_SANDWICH
SolFiV2,Cs1Ko5ZwzkRBZUCjkjQSCLEvtt6oCLcZjk7QTstMC8WU,0,2,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,CwhHRY1Dys5supiVSru4aSCFaqHbtxb3Xvxm4w6g34DR,0,5,0,0,HH5dA42XF1HxNk1TRpG6LuKfLViMYNdAz5iWrFM4hWFi,2,0.002,0.02,0.018,high,FAT_SANDWICH
SolFiV2,DkV8QZdg5GH7Bb5NteLJVYCF2mwBSCFt7AcTnmVvTfeW,0,3,0,0,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,E2MPTDnFPNiCRmbJGKYSYew48NWRGVNfHjoiibFP5VL2,0,395,0,11,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,202,0.202,2.02,1.818,high,FAT_SANDWICH
SolFiV2,E5UBNwkEH98qzVsxa5GsL29WzyxGmj5fYKRt4wRvXyYp,0,5,0,0,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,2,0.002,0.02,0.018,high,FAT_SANDWICH
SolFiV2,EJdrWPg32qHnmc3cwgGRfTrvWpQkDH2vHNGsane6WFGd,0,18,0,1,GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,9,0.009,0.09,0.0809999999999999,high,FAT_SANDWICH
SolFiV2,EXYq2HaS5nTarjzNHVYfcHbAbbLDJTPYkn1Jb5Q6bGz4,0,7,0,0,5AsoSeQtLoN8eLsf3wKrR3LwxHME4sTBGR6dpTCP1k3H,3,0.003,0.03,0.027,high,FAT_SANDWICH
SolFiV2,F2ABsg5J6Jp8wtJVd4bUDAPUigKyf9VzNcRyABUAWXZV,0,3,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,1,0.001,0.01,0.009,medium,FAT_SANDWICH
SolFiV2,F7p3dFrjRTbtRp8FRF6qHLomXbKRBzpvBLjtQcfcgmNe,0,6,0,3,DTSUkYHd2e9P2HLyZfbLarsbDdPhQUhZnWjRYuJZQRC8,4,0.004,0.04,0.036,high,FAT_SANDWICH
SolFiV2,FAzY5522HMCBk8hAwwPmDebLJphMETRwiQq2rXC2dtQw,0,82,0,1,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,41,0.041,0.41,0.369,high,FAT_SANDWICH
SolFiV2,FbgR9632h4rvPciZzCHRGNrEaQM9bC2cGgAikJ8HUfS1,0,123,0,19,GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc,70,0.07,0.7000000000000001,0.6300000000000001,high,FAT_SANDWICH
SolFiV2,GBU3X8mgT7dVQ1XxEQxdUMuEJDzTL88bCZgDB8qQvq34,0,2,0,0,8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,GJvewfRjqTUPtx6WsBSUnaFbdgXwgXnWfpDyLm65T4YA,0,5,0,0,2m1A2WM1vte7RWz5xTTw4i1SiXmngVtXhqFERaUjoAAb,2,0.002,0.02,0.018,high,FAT_SANDWICH
SolFiV2,GraZ9wjJVEGMQsyz3BwkkRdkJFmDrZw6Bnj3yzciwFEC,0,95,0,8,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,51,0.051,0.51,0.459,high,FAT_SANDWICH
SolFiV2,Hr1oNgqznfMSx3KDdnsSJWU6LemHZqMZ1r4i81hyLYDN,0,2,0,0,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,J1CMrMaFHJmG97R7xJYrJxRA3MNt7VyHe8CAEUnsQzre,0,39,0,2,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,20,0.02,0.2,0.18,high,FAT_SANDWICH
SolFiV2,J8hVkBNKobntWqLspa3yhXEkvb8vZ9S9NiHgirN9yvV3,0,15,0,0,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,7,0.007,0.07,0.063,high,FAT_SANDWICH
SolFiV2,JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,0,2,0,0,8aySXUFrqJz5kath6aVijrkBH8ZtxMWJGhYXwYBpKmHK,1,0.001,0.01,0.009,medium,FAT_SANDWICH
SolFiV2,NcLasxSu3sq921FhBniNniiQVzjSVcQk56nB26WTqG7,0,6,0,0,ABC1U4cf9DZMwqy8ktEr4WJj8VHmVBQibbC57gEJthwY,3,0.003,0.03,0.027,high,FAT_SANDWICH
SolFiV2,TAPNDP5dFr9Vp47DFuddRxNVYmjUqgh8boiUrWFgMqi,0,23,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,11,0.011,0.11,0.099,high,FAT_SANDWICH
SolFiV2,V9MELpz59x9WfUG79KCWeMGL1YV2dAVpmKYAWmNUL3R,0,9,0,0,5pZvwjSpGYCxpJeySwSbSAji7kZe4YntL7rQvXM3YcNT,4,0.004,0.04,0.036,high,FAT_SANDWICH
SolFiV2,YubQzu18FDqJRyNfG8JqHmsdbxhnoQqcKUHBdUkN6tP,0,38,0,0,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,19,0.019,0.19,0.171,high,FAT_SANDWICH
SolFiV2,YubVwWeg1vHFr17Q7HQQETcke7sFvMabqU8wbv8NXQW,0,21,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,10,0.01,0.1,0.09,high,FAT_SANDWICH
SolFiV2,YubozzSnKomEnH3pkmYsdatUUwUTcm7s4mHJVmefEWj,0,4,0,0,VALiDcyCpujxjJAZDK2av2TpMAigpSodzj2ApqgR4e6,2,0.002,0.02,0.018,high,FAT_SANDWICH
SolFiV2,b23Ke4utbwr1WcY8onbybJbNQghkNs7RrEC9f69VbJW,0,7,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,3,0.003,0.03,0.027,high,FAT_SANDWICH
SolFiV2,datouWbnKthiYdWN3K2kypTs5YoykXSekSQVmDPoeo6,0,6,0,0,BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd,3,0.003,0.03,0.027,high,FAT_SANDWICH
SolFiV2,enzog436vHy38bMhNR9XDENrvhxPK7y8wBQri852rhG,0,8,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,4,0.004,0.04,0.036,high,FAT_SANDWICH
SolFiV2,foxMFk9faHggM4HWQWETCPSDvMbWx8LSv4c9CrkmBx6,0,2,0,0,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,1,0.001,0.01,0.009,medium,FAT_SANDWICH
SolFiV2,ggEzRKFZz4V7wU6mizcUrMqHNB5ptQsLT7sxRkyoe4e,0,5,0,0,5AsoSeQtLoN8eLsf3wKrR3LwxHME4sTBGR6dpTCP1k3H,2,0.002,0.02,0.018,high,FAT_SANDWICH
SolFiV2,han5oo9sy98473nuWU7PwkdgpJVFvQEQ14S5CCdbeYQ,0,3,0,0,GmCxjmjKZoaKN1DKunbYq8RCYib94Nm3sHyncFfofaF5,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,0,7,0,0,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,3,0.003,0.03,0.027,high,FAT_SANDWICH
SolFiV2,k2btrGEvdgv7UmgVbD7Phci9EGWCo9QPU6T7yga9xs9,0,4,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,2,0.002,0.02,0.018,high,FAT_SANDWICH
SolFiV2,k3bS5WfZ5P2NTgkVSwdbVrveYc25iXiEHYfZfVruBGq,0,7,0,0,5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou,3,0.003,0.03,0.027,high,FAT_SANDWICH
SolFiV2,o721S2ZPSjJTEC9B5HgXdqZFPVq1avjKzRfZpTKjV9g,0,39,0,2,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,20,0.02,0.2,0.18,high,FAT_SANDWICH
SolFiV2,rvj7Dc3xGh1eVFw9UTRpkxks9cdYyJd4MQk4Bk9zA9b,0,2,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,1,0.001,0.01,0.009,medium,FAT_SANDWICH
SolFiV2,theo9SfM3dKgKFbq4kFVmEXwSQ1pdr61wDqEWXKJpYs,0,3,0,0,5TGfVQV1S3wHE9hkgGaQkRoPC7xZxiqwMcjQZxVYsf1j,1,0.001,0.01,0.009,medium,FAT_SANDWICH
SolFiV2,y23RmrqysEDtAL2MaN81vSoTQu7kCGLE2sCz9XaZBup,0,5,0,0,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,2,0.002,0.02,0.018,high,FAT_SANDWICH
SolFiV2,yUwUyoufLrCmjcgURefVzvAfpcaZ2so6be4uDziT9aH,0,6,0,0,DB7DNWMVQASMFxcjkwdr4w4eg3NmfjWTk2rqFMMbrPLA,3,0.003,0.03,0.027,high,FAT_SANDWICH
TesseraV,1989zAmZBwkwR6g8S3H8gkDhHRm3P11gpurN7faJqDu,0,71,0,1,Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,35,0.035,0.35,0.315,high,FAT_SANDWICH
TesseraV,1aTFUD4BJL3CXAK5NSgDJVR99nVpQrK1BqD5SGSix23,0,2,0,0,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,1,0.001,0.01,0.009,high,FAT_SANDWICH
TesseraV,2EZWAWuv9e4pgcxPZRMmEffDH8q45S573gu5pDRp72HT,0,120,0,3,9n1eEtJJfj1535NYfx524QcCG5aHbf5DH7ejqBrFLBwG,61,0.061,0.61,0.5489999999999999,high,FAT_SANDWICH
TesseraV,2EZdYSXrs8yjwTiMntXYvEL4cTLHYdagyNJAnvMKiEJV,0,10,0,1,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,5,0.005,0.05,0.045,high,FAT_SANDWICH
TesseraV,2EZxP9X1Kfuf2sxyBPfi2VsBbr6iJeepuv5tEiAHscAh,0,11,0,0,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,5,0.005,0.05,0.045,high,FAT_SANDWICH
TesseraV,2SvvSFgzM9zEE1Y1vNXorfurtB2eRH3QHpMkpcVTXfrc,0,3,0,0,Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs,1,0.001,0.01,0.009,high,FAT_SANDWICH
TesseraV,2b4NhGTayvycDf7VvZGd6xpSjs3f7iiRZQSyjs71yJ23,0,2,0,0,bkpk9KVsDRfrArzzmkJ9mPEvbXfQxczzQYR3QMGiR8Z,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,2dRR9CaNrEsHm3UqZacEf8AoDuDx4NGQyMhGxG71NzkN,0,6,0,0,G3a3iYZKNLbivothF3twqcaTCEvoPb9uJ2bFc9DNKkBQ,3,0.003,0.03,0.027,high,FAT_SANDWICH
TesseraV,2npqrs8E9iWPGjRhWp7BsD9nG62xnBm9Av4rWgqF3ZPK,0,14,0,0,5HYjArGt81naevDdwMaEx8yeGNw9jYBSDJa8YavT9Mp4,7,0.007,0.07,0.063,high,FAT_SANDWICH
TesseraV,2svZLkuBny8diCa9kApRsHEgtPPtDo7aKasLUyPqUrDd,0,3,0,0,6XKqyUVUcpe3CNucjF6gk5zonJDqNGvob6kaTy4Ps1U,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,3xb1APhYyenJhoq6Kpjetps9rsmS8kJAGhXVBHaDyWmL,0,6,0,0,soLStaCk5TiGCpeLKa9Fvv6f5JQGMa6S3uhLh826e9N,3,0.003,0.03,0.027,medium,FAT_SANDWICH
TesseraV,4i3kFLZuutG5fvjg5wvq15n4NPpj12wXCRMyP7TcZbNj,0,3,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,1,0.001,0.01,0.009,high,FAT_SANDWICH
TesseraV,4swoALYuvetDK6N3ak1Knc1bMLbm7nzkxCW1nqjPWGRV,0,14,0,0,PRGNnb8DxVcP2WjSHfVRGgc8SkA5u6dbMwoTVV1BGKN,7,0.007,0.07,0.063,high,FAT_SANDWICH
TesseraV,5UH56M4SmCEnqNb5GrZ7XXx9vSLGJ3xihmLmSrFCk4EL,0,3,0,0,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,1,0.001,0.01,0.009,high,FAT_SANDWICH
TesseraV,5Y8qP9AavHyG69gTMbJP6v3Cj85VnDimdE1GZtfdV1WL,0,7,0,0,ETuPS3kRfLufz5VSYN2ZrePoEVSZSpgVPKz3MUZpYe3x,3,0.003,0.03,0.027,high,FAT_SANDWICH
TesseraV,5Zm6GraYjpaNCoAnTpWThxzynVZvPM8DdcVvyK9vecKT,0,4,0,0,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,2,0.002,0.02,0.018,medium,FAT_SANDWICH
TesseraV,5cU5rbxAcpaGoPyms9jKoXQX5EiZzD3DNmwzbC3qE8Sd,0,2,0,0,6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,5ePvEZx19BZxVvF3nu6gQacoBA9mEFV82eGnRNrnhK23,0,2,0,0,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,5tkPL9BaSmj3W4YLDCocL41RPeLsw7CAEkWW7ivqF5v1,0,10,0,1,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,5,0.005,0.05,0.045,high,FAT_SANDWICH
TesseraV,666zhExqDUnApdhG4YAN7Vw4eTQyc6L988mRTqjqh73t,0,3,0,0,CG4tRANBKrzUmpv93V5sgftjQznBdiJsc2yPCzZWWuS9,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,68HKBoDYFRK9DsXZgGuP7357D6ASrosHfLZYpvBiLbwK,0,8,0,0,6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK,4,0.004,0.04,0.036,high,FAT_SANDWICH
TesseraV,6gRnEaxAPr1hjtwCzrmSAztA4xbHCVNWJSRXh74sXFKJ,0,3,0,0,PUmpKiNnSVAZ3w4KaFX6jKSjXUNHFShGkXbERo54xjb,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,6w56SRhxWCtryzYAv92AVBdaE4oUzZzjXTEsFQ6eTKVN,0,5,0,0,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,2,0.002,0.02,0.018,high,FAT_SANDWICH
TesseraV,71wKmu7jUhSgbo1HGiuA3ShfgAHAJfqZxjMW7HJexyVR,0,5,0,0,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,2,0.002,0.02,0.018,high,FAT_SANDWICH
TesseraV,7JJ4RrYC4wBb2ZangbVW4XbQenhEbkdoo7vhoWoShYjp,0,2,0,0,G3a3iYZKNLbivothF3twqcaTCEvoPb9uJ2bFc9DNKkBQ,1,0.001,0.01,0.009,high,FAT_SANDWICH
TesseraV,8oKVwqA5S2B7g2Li6yqZ4KKghpER8G1vj3bbeg8dFkSw,0,12,0,1,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,6,0.006,0.06,0.054,high,FAT_SANDWICH
TesseraV,92eSno2a7EqaBrj11tqxwaVTyZcwxhRNKCQsznLzDm25,0,3,0,0,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,9ALtCwp8AyhEFd4yQEqKAgL9tpkekpsm46bChZcRMibu,0,22,0,1,KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo,11,0.011,0.11,0.099,high,FAT_SANDWICH
TesseraV,9TXFVx8N9dPneS3ETRt8KWtUXLRUsz6j6JM3bEXqkR3Z,0,6,0,0,SP9K2c8Z1aaQaqdQgC6hZMJ5UCTTnE76XNYVse7H94b,3,0.003,0.03,0.027,medium,FAT_SANDWICH
TesseraV,9XUWb3unwaGczFkEJAZiQd2xaZmm6NK68G775JEn2kaZ,0,9,0,0,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,4,0.004,0.04,0.036,high,FAT_SANDWICH
TesseraV,9osj5ksZcrYVeft5pjN1KUNpuM9xiZpjLPxtiMHG4AT5,0,5,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,2,0.002,0.02,0.018,high,FAT_SANDWICH
TesseraV,A8A9GoxfmcjY2QAQ8tYS98SqDBF6hUFDmxAKBsLw29sL,0,16,0,0,FzQqaDStQQHs52YKeCnDovwSqvyZBCgs2kJcmvoFZwaS,8,0.008,0.08,0.072,high,FAT_SANDWICH
TesseraV,AAAAhimgGTLkft3X2J8F7U9DAaRhxHGzdedhFtAGeTsR,0,5,0,0,6c6RrC9TWNgiVXnbZ6hehNuhyh81pZK1yAj5w2nXZTwi,2,0.002,0.02,0.018,medium,FAT_SANDWICH
TesseraV,AE861PyrYJXm2TuxiMc8Ecwo4YYgAHfcYum3GWpSRFe3,0,126,0,2,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,64,0.064,0.64,0.5760000000000001,high,FAT_SANDWICH
TesseraV,AE8635syc7jEWkmRfo97ypBd4TwhuZSyvPTsKF3hAFgb,0,2,0,0,Ha1iade1AH3B12K9SccfWoPdFtQKKQsj2ZyWwxcjqJJU,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,AEB9dXBoxkrapNd59Kg29JefMMf3M1WLcNA12XjKSf4R,0,24,0,0,5HYjArGt81naevDdwMaEx8yeGNw9jYBSDJa8YavT9Mp4,12,0.012,0.12,0.108,medium,FAT_SANDWICH
TesseraV,AG2UQKHngd3p6pTLJjS5Bk1eRVAEJAvNA89f6VmJrQUk,0,46,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,23,0.023,0.23,0.207,high,FAT_SANDWICH
TesseraV,ATQs6A92eUzdxTBsQhRJxxJDpgYDTGvLnU4e5mMEfY3k,0,2,0,0,EXckihF3qmguH5znjhfzLvHsbk2E3nEW2DqNh4MMnDMm,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,AVsBvTv1LPnZn8qkJRzLqRtTU9eHzdp2FueRZWtTNmag,0,6,0,0,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,3,0.003,0.03,0.027,high,FAT_SANDWICH
TesseraV,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,0,8,0,0,9n1eEtJJfj1535NYfx524QcCG5aHbf5DH7ejqBrFLBwG,4,0.004,0.04,0.036,high,FAT_SANDWICH
TesseraV,AiH2ff9tN2VKwUXVXJawEmAxWkBTZoPPcZGwHUmihjY8,0,21,0,0,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,10,0.01,0.1,0.09,high,FAT_SANDWICH
TesseraV,AnYREiiPFqVgW2tZzNFEz66RWAwfQBFtquVLDrzXNx9A,0,2,0,0,BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB,1,0.001,0.01,0.009,high,FAT_SANDWICH
TesseraV,BmbwYxVhrCRo2U1CDqjWSWHAiYDM1uwfi4dHzsY9Yr4B,0,2,0,0,CG4tRANBKrzUmpv93V5sgftjQznBdiJsc2yPCzZWWuS9,1,0.001,0.01,0.009,high,FAT_SANDWICH
TesseraV,C2bK8HFrL71aLnpyExVoJmqjDPA9tbLMXcBNAkRQnLfQ,0,13,0,0,CoG8d9Fp2TFJRkAmrPMiPsGhQWHzdTTVoegEp9svRgmJ,6,0.006,0.06,0.054,high,FAT_SANDWICH
TesseraV,C9u2k7T22tbM7C53wMWZHKqVJ85eiBdrvjCu6gLvMAhe,0,4,0,0,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,2,0.002,0.02,0.018,high,FAT_SANDWICH
TesseraV,CatyeC3LgBxub7HcpW2n7cZZZ66CUKdcZ8DzHucHrSiP,0,24,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,12,0.012,0.12,0.108,high,FAT_SANDWICH
TesseraV,CcUrRBMqrCuMPVfd6sVTBJhyhBA1dE7qDoJkSy95bbcw,0,3,0,0,HM1KjNaXa4w8K4gCXbieoMh5gUTNeUhg9fvdXMKeBW3L,1,0.001,0.01,0.009,high,FAT_SANDWICH
TesseraV,CodeP7hrXAAThQyogRLwdKLJ5iTjDfM4nBrYN2QQVzd,0,4,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,2,0.002,0.02,0.018,high,FAT_SANDWICH
TesseraV,Cr6vUmtz58dtsyDJX2GKbifgYf7zvwgPt9HyJvwMRLL8,0,9,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,4,0.004,0.04,0.036,high,FAT_SANDWICH
TesseraV,CwhHRY1Dys5supiVSru4aSCFaqHbtxb3Xvxm4w6g34DR,0,49,0,2,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,25,0.025,0.25,0.225,high,FAT_SANDWICH
TesseraV,DNeVNvNMdP29KGWqdv3umqFAH9QVg5aw1RLNaKNy1Gow,0,3,0,0,8augxYLUge2iWmitQMwbcBL5VQEpsM6aJdRofhwpnzyw,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,DkV8QZdg5GH7Bb5NteLJVYCF2mwBSCFt7AcTnmVvTfeW,0,4,0,0,Tri1F8B6YtjkBztGCwBNSLEZib1EAqMUEUM7dTT7ZG3,2,0.002,0.02,0.018,high,FAT_SANDWICH
TesseraV,Dog1YVcGCdTYNpRpwUdod7zAGjztVL1ZeHAVYaYD1h5Q,0,2,0,0,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,E2MPTDnFPNiCRmbJGKYSYew48NWRGVNfHjoiibFP5VL2,0,35,0,1,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,17,0.017,0.17,0.153,high,FAT_SANDWICH
TesseraV,E5UBNwkEH98qzVsxa5GsL29WzyxGmj5fYKRt4wRvXyYp,0,2,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,EJdrWPg32qHnmc3cwgGRfTrvWpQkDH2vHNGsane6WFGd,0,59,0,2,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,30,0.03,0.3,0.27,high,FAT_SANDWICH
TesseraV,EXYq2HaS5nTarjzNHVYfcHbAbbLDJTPYkn1Jb5Q6bGz4,0,3,0,1,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,1,0.001,0.01,0.009,high,FAT_SANDWICH
TesseraV,F7p3dFrjRTbtRp8FRF6qHLomXbKRBzpvBLjtQcfcgmNe,0,7,0,0,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,3,0.003,0.03,0.027,high,FAT_SANDWICH
TesseraV,FAzY5522HMCBk8hAwwPmDebLJphMETRwiQq2rXC2dtQw,0,9,0,0,CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW,4,0.004,0.04,0.036,high,FAT_SANDWICH
TesseraV,FbgR9632h4rvPciZzCHRGNrEaQM9bC2cGgAikJ8HUfS1,0,25,0,0,6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK,12,0.012,0.12,0.108,high,FAT_SANDWICH
TesseraV,GBU3X8mgT7dVQ1XxEQxdUMuEJDzTL88bCZgDB8qQvq34,0,24,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,12,0.012,0.12,0.108,high,FAT_SANDWICH
TesseraV,GJvewfRjqTUPtx6WsBSUnaFbdgXwgXnWfpDyLm65T4YA,0,38,0,6,3SkE34PVeGck2ArEffFKjihrQgURsvnoTAhitsNXNzXd,22,0.022,0.22,0.198,high,FAT_SANDWICH
TesseraV,GTR1mWsjtaqb6ukHFizKt46nJUCV4qbkGze5NEMrSTiT,0,7,0,0,4VrjyXQT61WFSjuG3ehgqZUK1jqvYqB46veQbXLotq3n,3,0.003,0.03,0.027,medium,FAT_SANDWICH
TesseraV,GVEzzj9ffwFtQSvuzrKcduPhBuHkWiEytMye94HjfjBq,0,2,0,0,5TGfVQV1S3wHE9hkgGaQkRoPC7xZxiqwMcjQZxVYsf1j,1,0.001,0.01,0.009,high,FAT_SANDWICH
TesseraV,GraZ9wjJVEGMQsyz3BwkkRdkJFmDrZw6Bnj3yzciwFEC,0,4,0,0,HH5dA42XF1HxNk1TRpG6LuKfLViMYNdAz5iWrFM4hWFi,2,0.002,0.02,0.018,high,FAT_SANDWICH
TesseraV,HkY8UaajuRDLJVDUA292FZGRBZKxf9CzYrUZLH2WrY1Q,0,4,0,0,Fudp7uPDYNYQRxoq1Q4JiwJnzyxhVz37bGqRki3PBzS,2,0.002,0.02,0.018,medium,FAT_SANDWICH
TesseraV,Hr1oNgqznfMSx3KDdnsSJWU6LemHZqMZ1r4i81hyLYDN,0,13,0,0,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,6,0.006,0.06,0.054,high,FAT_SANDWICH
TesseraV,HydraXoSz7oE3774DoWQQaofKb31Kbn2cbcqG4ShKy85,0,16,0,0,HM1KjNaXa4w8K4gCXbieoMh5gUTNeUhg9fvdXMKeBW3L,8,0.008,0.08,0.072,high,FAT_SANDWICH
