amm_oracle,validator,transaction_count,mean_latency_us,std_latency_us,pool_trades
AlphaQ,9UbU7oaVXX6t7bMthxzzGPnWumFNxoWqUwX3qsrxb4pp,4,162306.25,133299.77,4
AlphaQ,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,245,140758.47,103731.6,245
AlphaQ,9Wmaz9VPpEnH67ZqrvYd9bcH66DtsGaEKcSQE1ac5wkf,20,132594.2,109355.88,20
AlphaQ,9bkyxgYxRrysC1ijd6iByp9idn112CnYTw243fdH2Uvr,10,122765.0,131283.34,10
AlphaQ,9dH6wfdJVgnDcbCUjT8rkmejAzTnGQaFarmLfvBYXANK,5,151651.4,159578.89,5
AlphaQ,9gFxqsXbFyrKXUkqpAatonn47uYZ7sEZSnMxhzQoXrUJ,28,168826.46,108133.9,28
AlphaQ,9hQqNe3DQTiwhspatewA8EXhz12e6sq5UJVJ2qNRwnTf,8,159802.12,101444.92,8
AlphaQ,9iFPQbP1jGkj67sXg6YLLGRUBVEDMcapdS6jmCZSnz8R,33,130137.42,105004.03,33
AlphaQ,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,434,142330.68,105717.63,434
AlphaQ,9maF99FLLAMh5v5JKG1ZyRZVBVsT5VkZnAJzDvduCpJa,7,258428.86,127190.53,7
AlphaQ,9n1eEtJJfj1535NYfx524QcCG5aHbf5DH7ejqBrFLBwG,138,152598.8,106200.71,138
AlphaQ,9pBHfuE19q7PRbupJf8CZAMwv6RHjasdyMN9U9du7Nx2,14,237738.5,113198.19,14
AlphaQ,9ppJrpsbbuGNjiMhhD52Ueco4KXUzVfrtNQ6tAcDab4f,11,118584.09,99556.87,11
AlphaQ,9q16BB7WGmBxf1nJTdxH5zPnBUhtHqdqXqRFjSjuM4k7,4,229506.25,57605.97,4
AlphaQ,9r2CsyjRTmTRtu8GFk5oJRSQr5YfSENxDkf3eox8iPLa,17,323377.29,69843.06,17
AlphaQ,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,362,133990.1,106413.02,362
AlphaQ,9ueKvL3WiLM4mNUZrfWqPTYY2Np5YwzFTYvAiPibx1Zq,3,245611.67,101802.32,3
AlphaQ,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,258,139016.42,112397.54,258
AlphaQ,A23LfQn6khffj2hGhGfXr6P52W2pxrVcCaHVQLYQgiX2,10,138025.0,89776.77,10
AlphaQ,A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2,2,22951.0,32457.62,2
AlphaQ,A79u1awz7CqnxmNYEVtzWwSzup3eKPNW6w2Jrd56oZ3y,9,144145.11,130178.25,9
AlphaQ,A9mvukTd77EbRoBX4ydSCFQHdu5bsRFkNXTTRstA8FAC,93,135841.3,110627.77,93
AlphaQ,ABC1U4cf9DZMwqy8ktEr4WJj8VHmVBQibbC57gEJthwY,17,163211.94,105337.25,17
AlphaQ,ABREU5YkQcfpDZymoQ97iGUgQcfgjctWUUxEMfumiPdV,1,138341.0,,1
AlphaQ,ACTGYsH7bHbaSP7z9N86oLPHBThAELbGfTboc1VoFeZz,6,508620.33,244797.66,6
AlphaQ,ACvL73V4GNnxPVfZ7K89jCrYurLyzpEuE9qirjvh2Xmi,27,196626.89,138412.62,27
AlphaQ,ADjyeNzWd8yhEjCVyAqT87eqoyGRbimERQsNhFQcXjop,12,97126.25,84635.29,12
AlphaQ,AEAJtnjjB19XFreJH21UP8rfd12f9kxMmngwZG3tGXbP,15,88301.73,103085.54,15
AlphaQ,AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD,151,141440.29,108130.57,151
AlphaQ,ALPHA6rdHZkx1om79xp47vX1iZXcbM3qfEwLyttZ1T7R,14,137045.79,106583.0,14
AlphaQ,ALp2GdA1eJV8vZHMHazCtTxNXe3BLUSco9LDASgjDs8R,11,179516.55,122605.46,11
AlphaQ,AMukCLCr52XxsEjXoDxKKxjNg4FpnsReXNaQx8aR6DJF,93,120987.08,104466.38,93
AlphaQ,ANC1u9sY36q3mi2MyVhtz71un8yLgTsFBUuyLcSPzKsk,43,237952.35,54032.12,43
AlphaQ,AWZhUiQjrjtxL8MEMWsCFbMausFQKkdTnDsFW2i411hN,1,191275.0,,1
AlphaQ,AWcCdYG7Dy6GX45c6QMPbgGwgRZPKcBDT4bXGb3QrVRV,176,136695.92,107257.83,176
AlphaQ,AYY1TCe347UZ7zueBmF4MyoFkeEZquRUNVBNoUZiRoew,9,88410.11,105988.77,9
AlphaQ,AaapDdocMdZQaMAF1gXqKX2ixd7YYSxTpKHMcsbcF318,19,147452.26,101098.54,19
AlphaQ,AccReGBNBdUCEJ7ZyP231jw7uVJ3eF9u4cLBFAyqQuWm,6,248649.67,39583.13,6
AlphaQ,AdSHK6vpQnwHRSw7jXUwjMEytmhFwnynZSENhvpAxL1y,3,251860.0,35673.12,3
AlphaQ,AfZTWYoFQbzqCMmUBTD7XwxFvjob1FVyCvkaXRryxtKc,7,185499.14,144354.03,7
AlphaQ,AiBEt9kE8yZ4CnaLfTCGMp7Fg2wCtqhPTfvJ8D3zrLfu,9,93341.11,114135.65,9
AlphaQ,AiDoLWFKzNxSXKeZ4zym2TEPkg6F4kQ3YBA8WhANVPEq,69,147938.94,110134.41,69
AlphaQ,AicQr2zCWBLiBwt2r6o7iTemmtyE7q5pTKyuuupbXEQA,65,129300.17,99716.61,65
AlphaQ,AjGby82yXeYgj3kmng9y3c4nQpZFmiPpJKecLJTHbfbP,2,110692.0,156542.13,2
AlphaQ,AmhQFcGvH2hjkucP78rn6GMKSbstYwyFpCDVKZUwBGrG,3,42889.0,36407.62,3
AlphaQ,AmjX7CerZbHrU814UeBp2gJC7gANNG3KrP4c3RyD7TSD,15,364102.0,106047.62,15
AlphaQ,AnKWYWA1zktynzWqPC5KQFYWrTEWNny2CAHbAVU9zSXT,3,131714.0,139496.04,3
AlphaQ,AoUwfPuiEek2thVRDhMP7HbQb9rguyab4rDiz2NAfwwA,30,165189.13,104005.06,30
AlphaQ,AqyRvpjjSN6jWYPxijoJwhmKwJFk6fRYDh9fQZHcJ2o7,26,131323.88,111606.55,26
AlphaQ,ArMBx6veRq33ffEP9sxHafiPRgrtzww4XvbwZbSMfXiM,21,149911.71,114130.73,21
AlphaQ,As9NxA9bCfhrVLAFyGeWG5X5iLYPGhU3R7nLfX3tN6am,4,188939.25,63236.74,4
AlphaQ,AsMpvJ3DZ2Ydu1WTRMAyMH4QjSLiUG39rKzfzvtE1bWr,30,135914.57,112123.89,30
AlphaQ,Atom7LRkdXj6MBoWJPgjaetrCMrgB9nnkQBYXTWE8Z3S,2,114557.5,126994.26,2
AlphaQ,Av8EnYrPBnSJHK5e2wmTdnCpSy7nzmBgyFaUKSyLnBfe,14,121174.86,110392.24,14
AlphaQ,AvNsK6uxBBwejyPe7tZqgX4onaCnXTqKQvKRaTe9Ekya,5,82134.4,58832.35,5
AlphaQ,Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,212,145893.48,106849.49,212
AlphaQ,AwcMVMvmT1aCETVYV42WE1cSMCyNp4vZqVjLsvs6dM4o,15,177892.2,94200.97,15
AlphaQ,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,457,145807.6,102329.77,457
AlphaQ,B4dn3WWS95M4qNXaR5NTdkNzhzvTZVqC13E3eLrWhXLa,5,84162.2,109679.48,5
AlphaQ,B94PGWcxE9iEDov8sZobTkqEY96Yb5gfcsYWSWpQxh6S,4,172859.5,106120.01,4
AlphaQ,BCS95L5JHBWHvWkcEJBEF3BH5QHxKcPeaTgoYmHLvfFh,4,52935.0,47602.97,4
AlphaQ,BCeczqpTRPigndHVJu1KEzno1Uhb4hjrE7ttmAndrV1p,18,166727.44,127545.09,18
AlphaQ,BFMufPp4wW276nFzB7FVHgtY8FTahzn53kxxJaNpPGu6,10,171824.2,124720.15,10
AlphaQ,BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,8,144373.75,94714.6,8
AlphaQ,BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,12,161330.58,116678.47,12
AlphaQ,BM2vE2QqkB9fGtC34WPtM8drbgta13SBkhRq6dRG9J4J,1,278384.0,,1
AlphaQ,BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,21,180325.05,112208.53,21
AlphaQ,BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,11,113337.27,84060.02,11
AlphaQ,BR1aTt4ZZUCwWJDkSYf1hqkYJjo7Mb7Ar8iVTkeSwUB8,28,178250.32,124019.58,28
AlphaQ,BSGMRbK97DcgLe4u4kfNQnmTVZGVnwdtKQBJqWRBTZxU,3,101385.67,145117.64,3
AlphaQ,BSMe78Jk1BfeJDdHQj1aXVjrT2aMAYidyNAGQsTshrk,4,144048.25,143429.86,4
AlphaQ,BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,215,126396.18,106605.73,215
AlphaQ,BULKzVM41WAyQZfL34vxqdsYwEYH9mJAJyzRS4xraf8b,17,165754.29,117620.84,17
AlphaQ,BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB,152,147857.01,114369.74,152
AlphaQ,BXAxLMMMUNYfC1z166VjWHR3WjTmqzLxB837o5ghmRtH,60,151097.55,113868.64,60
AlphaQ,BaDhUB1eWfunwD21Tu3WywyYQ9wZx5hS9WXeHHNGZUPy,7,67407.57,55500.22,7
AlphaQ,BeSovDCzhEAfgwDyXBuhmCFKsu5WQ3PaX61GEfteNzXM,19,138055.58,126916.19,19
AlphaQ,BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb,37,161855.78,101085.2,37
AlphaQ,BfgMdL4FaNHp5zZpD7WMYG5sZUrCWQPEjXDwWS7M5q3F,60,514263.78,145042.05,60
AlphaQ,Bi9kKNxfW2XqgCmLcuhHt6A3x55GuAGmrVZxRHLyVoQ4,12,139972.17,171211.19,12
AlphaQ,BiGcsiuFCLuiTzXoQgfLdge9sfpwr55YzdT8Kp7bCXmS,27,82941.78,64917.72,27
AlphaQ,BiU1DNow77wGwSXW1bLmkcQe2cuySpkbz7xtbitD9Fmk,7,157863.57,103505.77,7
AlphaQ,BirdeyeK5yooepHNNgaW2bGGDD2jmib4oSRFTHyELbZ1,9,124751.22,135160.48,9
AlphaQ,BitokuDHQiAhpUKrwx1VssAAoW5Rst8zB6gpfoaxM3Kh,12,161610.67,107726.1,12
AlphaQ,BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd,316,147831.08,105934.1,316
AlphaQ,BoNKmNCGvoHS4CkKvYRnF21iEpUP827pZjhFGdA4t5as,29,107149.59,103218.94,29
AlphaQ,Bs19Z9SokV1s46jutN9tqqaCgYf1GsVyyytVfkzwn9qK,8,138241.88,112831.28,8
AlphaQ,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,279,152300.14,111839.0,279
AlphaQ,BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE,16,372916.5,51563.05,16
AlphaQ,BuonuQoAR74GoMwCFhxKWVWWSGGt2wfbNmQ3cizaJ97G,2,208073.0,172266.77,2
AlphaQ,BxkAkLR2W3agWtjMXBNvhxmB8vsn7zhjNQcyfost99KY,12,159775.67,102850.7,12
AlphaQ,By8MseMKtZQQaQjMHJiyetmc5AC8RZZv8C2ss33ktrHt,11,108329.09,95362.15,11
AlphaQ,ByszyWdqC3rVMWy8f6jwK5cmwkpwYdwsr7UL58xS5vnm,14,183020.86,121723.54,14
AlphaQ,C1ocKDYMCm2ooWptMMnpd5VEB2Nx4UMJgRuYofysyzcA,101,108908.51,100766.09,101
AlphaQ,C4bgengueVA9cRcprjutgu9XgvgoaaFnCqvpZaPy27xx,1,157881.0,,1
AlphaQ,CARBN9PY1Qej1aCg4885pfoYH8EHfjWuMy59pVa48ky,2,232784.5,109353.36,2
AlphaQ,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,434,130587.21,109244.79,434
AlphaQ,CBUGET5PnvLc3HvEeFYj64iTvdKhYV6pujTPDdDh785K,3,95626.67,110246.33,3
AlphaQ,CEL22Qx7p85qY6gmhCZaYJrrnynJitkVRMQo6qZdT8Ns,16,170732.25,111855.3,16
AlphaQ,CG4tRANBKrzUmpv93V5sgftjQznBdiJsc2yPCzZWWuS9,146,182991.08,122765.39,146
AlphaQ,CLsFr1KZVbAyz16iFpwg2e4hiekR1unpwyxfNdjBMaoE,24,258537.46,46944.91,24
AlphaQ,CMPSSdrTnRQBiBGTyFpdCc3VMNuLWYWaSkE8Zh5z6gbd,91,141722.11,110211.79,91
AlphaQ,CPcDFHCAKkr5Kp9T5aQWJhXV5J6iFj141NMQ87L6poPL,17,191023.35,128548.51,17
AlphaQ,CRNyGD7xNPThLjNviGdxoAiHpQXZKx3UeyCfrxnmTi8r,7,99708.14,88139.65,7
AlphaQ,CTDGxTK789ZvhgyHZHtSnxTtysbyY1mrywXEJiYYqXxC,19,148006.58,103011.37,19
AlphaQ,CTwsruptUccEtZGNxBDbuusHYxkBX3P6ndrxVjSG213y,8,191983.88,105781.65,8
AlphaQ,CVRr5oHCAAooVbYze7CvXtRp4FUtkMCSqBZU7MVu8v8e,17,135243.88,112791.44,17
AlphaQ,CVgwMrWo9chKEuEPCe6Za9KJe8jamnAcoeWzaMeNubr6,4,246802.0,117979.41,4
AlphaQ,CVvaeDPR2o7P1eawG5c9TPFLzSXAewwPovPmREaEL4Cm,30,209911.2,60573.57,30
AlphaQ,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,205,339433.92,75739.03,205
AlphaQ,CXPeim1wQMkcTvEHx9QdhgKREYYJD8bnaCCqPRwJ1to1,68,132122.29,104191.47,68
AlphaQ,CZanBzZHFzrGY5qKzaX3CNhJ5smHEMTWFFnoeUi4J6dr,11,108244.73,116109.62,11
AlphaQ,CaveyttUBTKttncu1e4RF814XjuoGfYv8cEsiKGDNCPX,72,192214.4,92132.26,72
AlphaQ,Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24,21,218265.1,157378.28,21
AlphaQ,CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW,100,154674.52,109022.45,100
AlphaQ,ChaossRPGKnsVhX1GfPC78yq5Sqju4cMThcAsKZNz5d6,5,168788.2,142104.54,5
AlphaQ,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,355,204719.23,155429.58,355
AlphaQ,CiR8HNCfkjtcongPmP2DRdZPnFgjSbN5gsXdjmsXXHcB,10,69230.5,65230.48,10
AlphaQ,CjmXSapt1ouz3CZzgkRJckBEwMSo5fVdVrizLeRscwYD,14,247592.36,69379.18,14
AlphaQ,CkCMabrc3HgBgDkeKPXkbWuQpUuSqW7zs1Mg3HFArx61,21,142042.57,113411.47,21
AlphaQ,CoG8d9Fp2TFJRkAmrPMiPsGhQWHzdTTVoegEp9svRgmJ,137,139431.39,108114.34,137
AlphaQ,Cogent51kHgGLHr7zpkpRjGYFXM57LgjHjDdqXd4ypdA,31,136317.97,124924.46,31
AlphaQ,CpNnGGhgVATJAbzHUXdrcGfpPiGuZyPka4QUmH7YgavX,3,290297.0,22053.29,3
AlphaQ,CpgSfd6QUoBw1267rTtJoZhELqC5q7isKLojBifSbNEE,15,154978.0,107504.65,15
AlphaQ,CpuDNi3iVoHXbaT8gHpzKe6rqeBasoYjEKi21q7NRVJS,6,98995.83,85229.29,6
AlphaQ,Crg1X8FftV44NmwfFvgREjanBQmyyS7NEu6duLU7Cyy6,13,100659.38,104208.67,13
AlphaQ,CtzN7ysR5rX69qd168Aosbuc83mPozhi81bEHbG7ecNP,3,127622.67,47766.53,3
AlphaQ,Cu9Ls6dsTL6cxFHZdStHwVSh1uy2ynXz8qPJMS5FRq86,24,119039.12,100470.81,24
AlphaQ,CwhdMezLucz7bcuWzStpLXgrzKGC2tBBiaVmJZjfprRN,9,119437.0,129773.98,9
AlphaQ,CwyVpfmfSiMeCexi3JgUNvaiDfYN14cLDjzT99zcBuD2,91,111797.02,107367.28,91
AlphaQ,D1A4F2yh38JLQExKjDiCi4G2tCMwj93c3sikseSSePKe,6,140791.0,125906.51,6
AlphaQ,D1Vbgkrhp1TmLGhfUD1urRMx5Ntz9AqQpgdX8DR8QMC1,6,185125.33,60970.09,6
AlphaQ,D2RV1q6FgePVVjrMa7AMzVbvvAeg5oS7TAV7qdNKSDsX,17,132067.88,99271.49,17
AlphaQ,D3htsc6iRQJLqCNWcC2xcZgUuvcd1JT8zoYNqraNcTQz,21,120813.48,100666.13,21
AlphaQ,D4r6Rcua2L7nHHhdaiZe2k2bTfPg2WQqcNYpG6bugvCG,18,142849.17,100233.59,18
AlphaQ,D8kuk3qEiVBGwYkuMGKfBDwuRi6jjRkzjAZg45fdaRLx,6,147440.33,133140.69,6
AlphaQ,D8xKNftHzFcCekENuTEcFC1eoL9y8wNHEg4Q5z57KK4e,12,125525.92,108926.59,12
AlphaQ,DB7DNWMVQASMFxcjkwdr4w4eg3NmfjWTk2rqFMMbrPLA,60,136753.97,108009.44,60
AlphaQ,DCKyEmMENQMtLXgbmUoHRmgP9XdJ9HsR5WxrKnSDCzKA,4,120399.5,116814.76,4
AlphaQ,DCdTPyDbXNHrmdv4ZyPPzEfY4mPAqH4hDPtowAteoNgv,12,146457.92,114573.63,12
AlphaQ,DDnAqxJVFo2GVTujibHt5cjevHMSE9bo8HJaydHoshdp,14,129238.5,115319.87,14
AlphaQ,DEU4agzdUCA5oZ1QSLxCyZb1smvdu5j1NXXsK2r823Uu,3,183681.67,121341.92,3
AlphaQ,DEgenZMznWXvg5YHaZM75arVTauV453SeXX1UrxcGNup,7,87158.71,88343.73,7
AlphaQ,DKSy9mQn63487j7oXHxqmykLEYUA3akTHm1QNPgDLGN8,2,142847.0,156264.94,2
AlphaQ,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,256,152955.25,106984.04,256
AlphaQ,DP9iBgK9c7tJYb83KhxQMFNc1LXYu7nE7EhWpEzQnjmg,9,201077.22,105106.99,9
AlphaQ,DRFh448Zz6AaHLJPZTgSw4fwv3eu776Db5RYEY4BqT7X,12,96337.08,65758.07,12
AlphaQ,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,1044,143528.39,109238.98,1044
AlphaQ,DSRVdh9PQaqAcFtMCbJhyD4yMD5H2EeHNzdbqWctRY4E,1,337893.0,,1
AlphaQ,DTELykegBxxEn9c15GbH1zbYFr9CFd8VHQnhTGfz5JLb,5,175167.2,142578.55,5
AlphaQ,DTSUkYHd2e9P2HLyZfbLarsbDdPhQUhZnWjRYuJZQRC8,164,329450.98,74114.45,164
AlphaQ,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,186,143718.02,113249.84,186
AlphaQ,DViARWAWKkxAzp4UCgbw5B9pLSrBY3PaztFErcwgVUKX,11,101786.45,84860.0,11
AlphaQ,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,258,179672.44,117887.69,258
AlphaQ,DZKTNGR3r4Akj3G42ReZatKhkmgEXoZjk5Ed2tFwRyqm,9,195046.78,103479.84,9
AlphaQ,DZVqmD4QqSWM2gUyEXdQhvt4u3NZtCRxdsn2n2nNiBRL,112,259821.79,38916.51,112
AlphaQ,DZVySotZvrvJyVAcgjFtUDm93zoCaq9wBruMAUz83CWW,46,284495.89,250991.71,46
AlphaQ,DZv25oNCWFvGXu9tH63BiAXvG94syweGZhbvdN3HxDxT,92,96328.47,69085.85,92
AlphaQ,DeXsDvvZzKhVux4YfDFE6p4acJLGzr8yKt5pSTjzZB8t,26,249574.12,117118.74,26
AlphaQ,DeepM3FDWaAb7o53rvyZk5YvHLG3FvDiVXJLRY78z51p,8,132198.25,129992.78,8
AlphaQ,DiFeTctQSaNczJNmZ5121kYqLaBe9wDpM9sjCzTELJLE,8,87728.75,89837.5,8
AlphaQ,Diman2GphWLwECE3swjrAEAJniezpYLxK1edUydiDZau,38,141550.47,113421.38,38
AlphaQ,DiveRaPKviyDnQyiiMFdV4rujsCBJzMNvPjKfvGNLGvL,11,171839.18,134758.43,11
AlphaQ,DrifTrN923QaouP89UxkQzFGbumKPCnfkNYQRwmZxatz,151,152276.18,126077.85,151
AlphaQ,DtY5Bzxd75iWQRvKwM2xLUxqwLT1RRoeNwmVvgS2JANA,3,122024.33,191542.97,3
AlphaQ,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,625,323012.65,29411.06,625
AlphaQ,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,400,147107.21,104899.57,400
AlphaQ,E4xNK4UwGnMtkdiUPyx13i6NkFDdW9Gw9NFGY93wEdGZ,1,106684.0,,1
AlphaQ,E99w1XfS4UNM1xUKXWEuDmj8Mduy7u65jm2NCULTspSV,9,129120.0,87487.14,9
AlphaQ,E9hD3ikumJx1GVswDjnpCt6Uu4WG5mz1PDWCqdE5uhmo,11,184615.91,124062.99,11
AlphaQ,EATpCzQNs8BzZh1mx1hXMAJm3o1MLXakTXr4UEmcsY7f,1,200440.0,,1
AlphaQ,EAW9vxqogvdPNapq7QTDpiVTHK6o7begUhPVnf854VTc,3,142746.0,56933.86,3
AlphaQ,EBk678aQvc3cUkfGyoehfw21JQfJXjmWuBeopYc89RSV,4,116985.75,98135.77,4
AlphaQ,EBoKqyT2kCabcHXgpF7ScwrHgGUsR821xkTJsHtP2JJi,14,141426.07,126206.5,14
AlphaQ,ECNnK4VjcKTsABiw8FAp3JCE6tCmYyrEJthYVyMazmxi,4,248833.25,166463.8,4
AlphaQ,ECZx4Dfyn2o55KTYbM9r3Dt4VZRcrdfdrst7sUbWgrdU,8,262644.62,44219.31,8
AlphaQ,ELE1xBTfmHB7vuhSH94q23r6j3tuvTXYTqgm1u4uzMLk,4,274642.75,33892.56,4
AlphaQ,EN5F2BU5juUEWr9zRNNqKuQMi9zBUY1YLPHV5EyMrvnW,11,180664.82,106829.57,11
AlphaQ,EPFZFVrXuveEQar9LaEkt5kDRPMnbvK54qu5FwCxpkcy,4,89518.0,165395.73,4
AlphaQ,EQhTjikb1L2jvxsCaSW2o2TuRXh4Do6HzBEWCxpeM44W,9,183116.33,136978.04,9
AlphaQ,ES1M3tMZ4rMTJ3apE75cHfeGWizDTrMMXy2zKtWkd38R,11,115892.45,126554.4,11
AlphaQ,ETcW7iuVraMKLMJayNCCsr9bLvKrJPDczy1CMVMPmXTc,6,136924.5,122363.05,6
AlphaQ,ETuPS3kRfLufz5VSYN2ZrePoEVSZSpgVPKz3MUZpYe3x,11,138387.36,136222.56,11
AlphaQ,EUDis6LJeJzDHTEBgfHGQyjHp63XZkGkx4E69xunC2Ej,10,128841.4,95634.2,10
AlphaQ,EUcJwf7jXskRE6NZBtFPVH2EedNvNYko8LL2WT62XctB,50,156195.04,108422.4,50
AlphaQ,EWARp8Syq8cTWGWHtP5LT9fKAn5GvXfSCH8LfAwpgQ6m,11,177060.45,103890.38,11
AlphaQ,EXckihF3qmguH5znjhfzLvHsbk2E3nEW2DqNh4MMnDMm,113,327727.73,86558.76,113
AlphaQ,EZHZcXFpiiooHDJymKPro6gSVBqz6JfRwDAnSHUwkXRV,2,20373.0,24388.11,2
AlphaQ,Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv,15,247709.93,98723.43,15
AlphaQ,EdFUcP2f6j9iBg5BqsgJn3WDr1JieiKCo41hZ5Zrsk6w,2,302336.0,34431.86,2
AlphaQ,EdGevanA2MZsDpxDXK6b36FH7RCcTuDZZRcc6MEyE9hy,10,147541.7,82552.58,10
AlphaQ,Ee8dX3qtwrDRnxYK6NGQfmMeKT3Qpp2QZHpxiAiw23W9,20,126251.05,87406.47,20
AlphaQ,EfPYQ4BUMiKa6736qqrtnCBGkUSRDGSr1WvtyUgWHuyp,39,143951.36,108725.51,39
AlphaQ,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,282,152015.73,105002.76,282
AlphaQ,EtoMApqP2h1vVm9XLTTp5HERNezm5btkqrdAGQ9fZRnp,5,273697.2,24929.49,5
AlphaQ,Ettghfhr2kQerqAyGUuifFtBX17QecRe2gwpUZTAbZuw,4,98687.0,144885.86,4
AlphaQ,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,432,217551.99,92846.96,432
AlphaQ,Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT,41,133315.85,111229.4,41
AlphaQ,ExCHWgfeJyKRzpfryiQn4W6aYaWhbSAEnsoUnBGNqjWD,5,198006.8,119920.04,5
AlphaQ,Ey3DkEVbfBxfWmkTsG7Hqj7jshYf5Zx9H8462Zjjkykf,17,118382.24,122562.27,17
AlphaQ,EydLxzdWfD434DDxZYXkTcajvK5VKH7p6CofEDCRUkJ4,6,114610.83,131818.73,6
AlphaQ,F1REzm2dJW1wfj2yHjCMV3FxVs8TXQG9qoW4MFEz6uYo,2,284725.5,96321.38,2
AlphaQ,FACb6bbTDRBHCK999V8ox8jga5JBnt1r3vvzmAYAMv2o,12,152637.42,121279.95,12
AlphaQ,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,241,245682.58,40597.53,241
AlphaQ,FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89,41,137993.39,105720.32,41
AlphaQ,FCWkGAHDWK41ANjiaoPudkCZRkvTecaEkoZQugezUnpr,8,163761.25,113466.95,8
AlphaQ,FFevTkywysWf8PJvH4DZkEp4v9ks9HJPJhZWbhhJiYnr,6,163330.17,121945.7,6
AlphaQ,FGiEdzde7Fco2WLpNQMat299hUVoykJdaA5hxdmCzHiS,15,118791.13,116875.92,15
AlphaQ,FGj2F187dqKfCQLfa4NvRPhiTeXwm8LZDCq4q4z5g6ai,14,324710.29,49238.55,14
AlphaQ,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,191,320893.42,71701.47,191
AlphaQ,FNTPSUuRpDoJx1hwFmB5ncNLLMX42aE83P4hsFYUfNRL,14,119952.71,109189.43,14
AlphaQ,FSVdqBzx5D4UsqBLnvmH5dFx2dCm1pTPAbQWJ1PYzTJ2,23,159557.09,108786.22,23
AlphaQ,FSyAsxcE7g8pSSEu5nx7Hkz44rMZiYio5Wz8Lszh3Nbi,12,163825.17,107747.75,12
AlphaQ,FUNDTXgtnkfuhK6G6JUi5CzxPWeZNF9n96vFuBNGFy1v,28,137174.32,101463.96,28
AlphaQ,FWwwP9tNttSy9dJFxwf6ebXWfc6VJXqFNMTccrMiLFTH,63,147506.37,107859.53,63
AlphaQ,FZ4MT1HYJHd9GK8D5mJ9f3r7irLaDL5NxBNLjGqrLqs9,121,193557.93,124840.65,121
AlphaQ,Fb77sbwgXmtjmkjkaoSckGp5yg3nqdtD8zf1dyxxiCSf,4,125090.25,107424.99,4
AlphaQ,FbYX2uN573G5WsgiPdHU6fS5PNUyjdXfGfpZNkYUuT4k,160,142321.34,111097.45,160
AlphaQ,Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD,213,129205.08,107500.12,213
AlphaQ,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,957,247188.92,43461.04,957
