signer,total_trades,trades_per_hour,aggregator_likelihood,late_slot_ratio,oracle_backrun_ratio,high_bytes_ratio,cluster_ratio,mev_score,wash_trading_score,classification,binary_label,validators,total_validators,pools,total_pools,sandwich_complete,front_running,back_running,total_attacks,cost_sol,profit_sol,net_profit_sol
GGQxwkH4oXgKrDCdBntWpK4tVp2ue2Qp6z4egN5bZshV,2,20.0,0.0,1.0,1.0,0.0,1.0,0.8,22.22222222222222,LIKELY MEV BOT,1,Spiky3mMSLHGhffuEhYR7ptMNZ8NddddwrTjki4VhWk,1,"HumidiFi,GoonFi",2,1,1,2,4,0.0025,0.016,0.0135
GtkHNwzfvS9TnPUW6xSy5GZe3QMg1LzvQeME7zpyAeCc,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,1,"HumidiFi,GoonFi",2,1,0,2,3,0.002,0.014,0.012
BXZKQrSMLjEGSBVCGaS68n21Tt2xydSsjQWRLt6HJtEr,2,1.6279309540218034,0.5,0.5,1.0,0.5,0.0,0.5499999999999999,2.5045091600335443,LIKELY MEV BOT,1,"bkpk9KVsDRfrArzzmkJ9mPEvbXfQxczzQYR3QMGiR8Z,CG4tRANBKrzUmpv93V5sgftjQznBdiJsc2yPCzZWWuS9",2,ZeroFi,1,0,0,2,2,0.001,0.004,0.003
DfGQnvLh7SwNoA44uFqMJsjAaEJdwy3WYa1gX2u37hPm,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,bkpk9KVsDRfrArzzmkJ9mPEvbXfQxczzQYR3QMGiR8Z,1,"HumidiFi,GoonFi",2,1,0,2,3,0.002,0.014,0.012
A9k9rZRNXTRK6GdTN56nS7c8HmChAh7VA66TjXNYq6Fr,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,1,"GoonFi,HumidiFi",2,1,0,2,3,0.002,0.014,0.012
8xeUrUQ67tHSjF9Ww1zvamNEZ6kxBd1XwxvzC5bswnmx,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,1,"HumidiFi,SolFiV2",2,1,0,2,3,0.002,0.014,0.012
2ezuFQYTkSKmK7GixfUnjBwzGX1rXbki1gfDwnQjUXXm,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,1,"GoonFi,HumidiFi",2,1,0,2,3,0.002,0.014,0.012
5q5t4V7orQnjHDzBC4rf6CgvMN3sSMZv9R77wA9oYSGQ,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,1,"SolFiV2,HumidiFi",2,1,0,2,3,0.002,0.014,0.012
2Mp6QtgNN5KmN9shHpWxxxxcgkidznateA1FnM9HKhNW,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,1,"GoonFi,HumidiFi",2,1,0,2,3,0.002,0.014,0.012
4JT4AnoKphoEmQ6k5pApwbeSTToXWaSEkBmRFZCmoC56,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,1,"HumidiFi,GoonFi",2,1,0,2,3,0.002,0.014,0.012
Ezu9vUZgd25Wuv6k49jaVkXFTawtxhEoyatnwJQrtzND,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,1,"GoonFi,HumidiFi",2,1,0,2,3,0.002,0.014,0.012
6LgkdezD2wCFT7J3BaDrcQL3uxUmqZXtGVV8H6Mxqk4k,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,1,"SolFiV2,HumidiFi",2,1,0,2,3,0.002,0.014,0.012
