sim,trigger,cascades,slots_jumped,total_loss,scenario,scenario_name,infra_gap,high_risk,oracle_lag_ms
20315,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20316,1,2,3,237.3862414233024,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.54348799726288,0,180.0
20317,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20318,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20319,1,2,2,231.52342679714374,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.5547626407747235,0,180.0
20320,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20321,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20322,1,3,3,321.3173586704434,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.3820820025568396,0,180.0
20323,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20324,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20325,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20326,1,2,2,197.9448972462327,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.6193367360649371,0,180.0
20327,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20328,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20329,1,1,1,92.3206537222546,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.8224602813033565,0,180.0
20330,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20331,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20332,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20333,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20334,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20335,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20336,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20337,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20338,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20339,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20340,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20341,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20342,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20343,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20344,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20345,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20346,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20347,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20348,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20349,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20350,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20351,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20352,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20353,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20354,1,3,2,307.7611689084188,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.4081515982530407,0,180.0
20355,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20356,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20357,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20358,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20359,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20360,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20361,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20362,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20363,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20364,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20365,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20366,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20367,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20368,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20369,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20370,1,3,4,313.53423664469045,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.3970495449140568,1,180.0
20371,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20372,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20373,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20374,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20375,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20376,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20377,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20378,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20379,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20380,1,2,2,176.6467131143569,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.6602947824723906,0,180.0
20381,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20382,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20383,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20384,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20385,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20386,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20387,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20388,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20389,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20390,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20391,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20392,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20393,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20394,1,1,2,81.34177177615152,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.8435735158150932,0,180.0
20395,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20396,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20397,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20398,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20399,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20400,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20401,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20402,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20403,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20404,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20405,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20406,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20407,1,1,2,90.6107963638488,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.82574846853106,0,180.0
20408,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20409,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20410,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20411,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20412,1,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),1.0,0,180.0
20413,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20414,1,2,2,181.17383378841487,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.6515887811761253,0,180.0
20415,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20416,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20417,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20418,1,0,0,11.537216973996793,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.9778130442807754,0,180.0
20419,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20420,1,3,4,289.9292217080786,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.4424438044075411,1,180.0
20421,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20422,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20423,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20424,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20425,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20426,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20427,1,1,2,98.01745554886044,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.8115048931752684,0,180.0
20428,1,3,4,304.88235965265716,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.41368776989873624,1,180.0
20429,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20430,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20431,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20432,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20433,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20434,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20435,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20436,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20437,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20438,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20439,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20440,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20441,1,2,2,208.50609884953957,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.5990267329816547,0,180.0
20442,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20443,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20444,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20445,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20446,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20447,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20448,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20449,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20450,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20451,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20452,1,1,1,121.14966991382695,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.7670198655503327,0,180.0
20453,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20454,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20455,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20456,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20457,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20458,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20459,1,1,2,133.73017674507506,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.742826583182548,0,180.0
20460,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20461,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20462,1,2,2,232.62252586749608,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.5526489887163537,0,180.0
20463,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20464,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20465,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20466,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20467,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20468,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20469,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20470,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20471,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20472,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20473,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20474,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20475,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20476,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20477,1,2,2,238.669526643091,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.5410201410709788,0,180.0
20478,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20479,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20480,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20481,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20482,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20483,1,2,3,193.84678587560384,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.6272177194699927,0,180.0
20484,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20485,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20486,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20487,1,2,3,188.3048498547901,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.6378752887407884,0,180.0
20488,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20489,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20490,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20491,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20492,1,2,2,175.44876986389744,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.6625985194925049,0,180.0
20493,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20494,1,2,3,202.37882383248174,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.6108099541683043,0,180.0
20495,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20496,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20497,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20498,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20499,1,4,6,428.75047759299724,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.17547985078269762,1,180.0
20500,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20501,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20502,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20503,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20504,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20505,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20506,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20507,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20508,1,0,0,3.9425620381627926,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.99241814992661,0,180.0
20509,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20510,1,5,7,532.2240499807215,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,1,180.0
20511,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20512,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20513,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20514,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20515,1,2,2,177.20845215025594,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.6592145150956616,0,180.0
20516,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20517,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20518,1,1,2,96.53647791286895,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.8143529270906367,0,180.0
20519,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20520,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20521,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20522,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20523,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20524,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20525,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20526,1,2,2,182.21041617484684,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.6495953535099099,0,180.0
20527,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20528,1,3,3,315.0626176720642,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.39411035063064576,0,180.0
20529,1,3,4,317.9907921334888,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.3884792458971369,1,180.0
20530,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20531,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20532,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20533,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20534,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20535,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20536,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20537,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20538,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20539,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20540,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20541,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20542,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20543,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20544,1,2,3,237.38397380417064,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.5434923580689026,0,180.0
20545,1,2,2,182.2836717036145,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.6494544774930491,0,180.0
20546,1,1,2,109.93588635043288,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.7885848339414752,0,180.0
20547,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20548,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20549,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20550,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20551,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20552,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20553,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20554,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20555,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20556,1,3,3,293.45673116187,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.43566013238101925,0,180.0
20557,1,1,2,82.18854096359914,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.8419451135315401,0,180.0
20558,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20559,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20560,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20561,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20562,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20563,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20564,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20565,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
20566,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
